file_path,label,duration,augmented,split
train/Eurasian_spoonbill/aug_17_XC770490.wav,Eurasian_spoonbill,5,TRUE,train
train/Indian_spot-billed_duck/aug_24_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Northern_shoveler/aug_13_XC914300.wav,Northern_shoveler,5,TRUE,train
train/Northern_shoveler/aug_8_XC976147.wav,Northern_shoveler,5,TRUE,train
train/Indian_spot-billed_duck/aug_3_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Blue-tailed_bee-eater/aug_31_XC962769.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Eurasian_spoonbill/aug_3_XC816203.wav,Eurasian_spoonbill,5,TRUE,train
train/Eurasian_spoonbill/aug_1_XC911426.wav,Eurasian_spoonbill,5,TRUE,train
train/Spotted_owlet/aug_9_XC787693.wav,Spotted_owlet,5,TRUE,train
train/Blue-tailed_bee-eater/aug_0_XC741385.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Northern_shoveler/aug_12_XC976146.wav,Northern_shoveler,5,TRUE,train
train/Great_egret/aug_19_XC897905.wav,Great_egret,5,TRUE,train
train/Asian_openbill_stork/aug_31_XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/White-throated_kingfisher/aug_8_XC921512.wav,White-throated_kingfisher,5,TRUE,train
train/Rosy_starling/aug_9_XC685765.wav,Rosy_starling,5,TRUE,train
train/Glossy_ibis/aug_2_XC793079.wav,Glossy_ibis,5,TRUE,train
train/Eurasian_spoonbill/aug_0_XC744143.wav,Eurasian_spoonbill,5,TRUE,train
train/Spotted_owlet/aug_17_XC836781.wav,Spotted_owlet,5,TRUE,train
train/Grey_Heron/aug_7_XC894331.wav,Grey_Heron,5,TRUE,train
train/Northern_shoveler/aug_14_XC683729.wav,Northern_shoveler,5,TRUE,train
train/Garganey/XC925169.wav,Garganey,5,FALSE,train
train/Common_kingfisher/aug_11_XC940947.wav,Common_kingfisher,5,TRUE,train
train/Golden_oriole/aug_4_XC615687.wav,Golden_oriole,5,TRUE,train
train/background/mixed_Garganey_pink_noise_2.wav,background,5,FALSE,train
train/Asian_openbill_stork/aug_26_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Northern_pintail/aug_13_XC718826.wav,Northern_pintail,5,TRUE,train
train/Indian_spot-billed_duck/aug_53_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Asian_openbill_stork/aug_16_XC369048 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Great_egret/aug_4_XC971050.wav,Great_egret,5,TRUE,train
train/Northern_pintail/aug_8_XC770744.wav,Northern_pintail,5,TRUE,train
train/Garganey/aug_8_XC737247.wav,Garganey,5,TRUE,train
train/Painted_stork/aug_17_XC547487.wav,Painted_stork,5,TRUE,train
train/Garganey/aug_7_XC903512.wav,Garganey,5,TRUE,train
train/Rosy_starling/aug_7_XC685685.wav,Rosy_starling,5,TRUE,train
train/Painted_stork/aug_2_XC460222.wav,Painted_stork,5,TRUE,train
train/background/mixed_Painted_stork_white_noise_19.wav,background,5,FALSE,train
train/Garganey/aug_16_XC793033.wav,Garganey,5,TRUE,train
train/White-throated_kingfisher/aug_2_XC877083.wav,White-throated_kingfisher,5,TRUE,train
train/Eurasian_spoonbill/aug_15_XC768152.wav,Eurasian_spoonbill,5,TRUE,train
train/background/mixed_Northern_shoveler_pink_noise_9.wav,background,5,FALSE,train
train/Great_egret/aug_17_XC765537.wav,Great_egret,5,TRUE,train
train/Garganey/aug_18_XC903512.wav,Garganey,5,TRUE,train
train/Northern_pintail/aug_7_XC721976.wav,Northern_pintail,5,TRUE,train
train/Garganey/XC882561.wav,Garganey,5,FALSE,train
train/Blue-tailed_bee-eater/aug_40_XC741385.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Painted_stork/aug_11_XC547488.wav,Painted_stork,5,TRUE,train
train/Glossy_ibis/aug_9_XC800220.wav,Glossy_ibis,5,TRUE,train
train/Blue-tailed_bee-eater/aug_29_XC962769.wav,Blue-tailed_bee-eater,5,TRUE,train
train/White_Ibis/aug_3_XC722464.wav,White_Ibis,5,TRUE,train
train/Indian_spot-billed_duck/aug_109_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Indian_pond_heron/aug_43_XC960246.wav,Indian_pond_heron,5,TRUE,train
train/White_Ibis/aug_13_XC707580.wav,White_Ibis,5,TRUE,train
train/Little_egret/aug_4_XC920947.wav,Little_egret,5,TRUE,train
train/White-throated_kingfisher/aug_12_XC980502.wav,White-throated_kingfisher,5,TRUE,train
train/Asian_openbill_stork/aug_54_XC369048 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Great_egret/aug_1_XC897905.wav,Great_egret,5,TRUE,train
train/Indian_spot-billed_duck/aug_2_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Blue-tailed_bee-eater/aug_45_XC952347.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Eurasian_spoonbill/aug_1_XC765576.wav,Eurasian_spoonbill,5,TRUE,train
train/Grey_Heron/aug_12_XC895619.wav,Grey_Heron,5,TRUE,train
train/Northern_shoveler/aug_15_XC914300.wav,Northern_shoveler,5,TRUE,train
train/background/silence_Common_kingfisher_XC982037_0.wav,background,5,FALSE,train
train/Great_egret/aug_8_XC765537.wav,Great_egret,5,TRUE,train
train/Spot-billed_pelican/aug_59_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Fulvous_whistling_duck/aug_14_XC711755.wav,Fulvous_whistling_duck,5,TRUE,train
train/Indian_spot-billed_duck/aug_87_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Garganey/aug_15_XC925169.wav,Garganey,5,TRUE,train
train/Great_egret/aug_0_XC843754.wav,Great_egret,5,TRUE,train
train/Garganey/aug_13_XC903512.wav,Garganey,5,TRUE,train
train/Fulvous_whistling_duck/aug_14_XC649366.wav,Fulvous_whistling_duck,5,TRUE,train
train/Glossy_ibis/aug_15_XC800219.wav,Glossy_ibis,5,TRUE,train
train/Great_egret/aug_7_XC921101.wav,Great_egret,5,TRUE,train
train/Blue-tailed_bee-eater/aug_10_XC741385.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Spot-billed_pelican/aug_139_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Great_egret/aug_3_XC776170.wav,Great_egret,5,TRUE,train
train/Garganey/aug_12_XC769829.wav,Garganey,5,TRUE,train
train/Indian_spot-billed_duck/aug_90_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Great_egret/aug_8_XC829673.wav,Great_egret,5,TRUE,train
train/Northern_shoveler/aug_10_XC712354.wav,Northern_shoveler,5,TRUE,train
train/Blue-tailed_bee-eater/aug_41_XC937371.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Indian_spot-billed_duck/aug_129_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Grey_Heron/aug_18_XC895619.wav,Grey_Heron,5,TRUE,train
train/Spot-billed_pelican/aug_111_XC769895 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Little_egret/aug_5_XC933145.wav,Little_egret,5,TRUE,train
train/Rosy_starling/aug_6_XC787186.wav,Rosy_starling,5,TRUE,train
train/Indian_pond_heron/aug_47_XC960076.wav,Indian_pond_heron,5,TRUE,train
train/Indian_spot-billed_duck/aug_58_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Rosy_starling/aug_10_XC755716.wav,Rosy_starling,5,TRUE,train
train/Rosy_starling/aug_13_XC813574.wav,Rosy_starling,5,TRUE,train
train/White-throated_kingfisher/aug_19_XC880662.wav,White-throated_kingfisher,5,TRUE,train
train/White_Ibis/aug_17_XC722464.wav,White_Ibis,5,TRUE,train
train/background/silence_Grey_Heron_XC947947_0.wav,background,5,FALSE,train
train/Asian_openbill_stork/aug_65_XC369048 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/White-throated_kingfisher/aug_1_XC880662.wav,White-throated_kingfisher,5,TRUE,train
train/Spotted_owlet/aug_15_XC591485.wav,Spotted_owlet,5,TRUE,train
train/Little_egret/aug_7_XC962805.wav,Little_egret,5,TRUE,train
train/Rosy_starling/aug_8_XC735901.wav,Rosy_starling,5,TRUE,train
train/Golden_oriole/XC872517.wav,Golden_oriole,5,FALSE,train
train/background/silence_Little_egret_XC920947_0.wav,background,5,FALSE,train
train/Common_kingfisher/aug_15_XC941431.wav,Common_kingfisher,5,TRUE,train
train/Blue-tailed_bee-eater/aug_25_XC741385.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Asian_openbill_stork/aug_39_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/background/silence_Golden_oriole_XC660762_2.wav,background,5,FALSE,train
train/Painted_stork/XC787800.wav,Painted_stork,5,FALSE,train
train/Golden_oriole/aug_5_XC702189.wav,Golden_oriole,5,TRUE,train
train/Common_kingfisher/aug_12_XC982037.wav,Common_kingfisher,5,TRUE,train
train/Golden_oriole/aug_2_XC660762.wav,Golden_oriole,5,TRUE,train
train/Golden_oriole/aug_11_XC733919.wav,Golden_oriole,5,TRUE,train
train/Common_kingfisher/aug_1_XC941431.wav,Common_kingfisher,5,TRUE,train
train/White_Ibis/aug_6_XC722464.wav,White_Ibis,5,TRUE,train
train/Northern_shoveler/aug_6_XC712354.wav,Northern_shoveler,5,TRUE,train
train/Spot-billed_pelican/aug_0_XC769895 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Grey_Heron/aug_2_XC928581.wav,Grey_Heron,5,TRUE,train
train/Grey_Heron/aug_14_XC894331.wav,Grey_Heron,5,TRUE,train
train/Painted_stork/aug_20_XC194955.wav,Painted_stork,5,TRUE,train
train/Painted_stork/aug_23_XC787801.wav,Painted_stork,5,TRUE,train
train/Painted_stork/aug_14_XC787800.wav,Painted_stork,5,TRUE,train
train/Indian_pond_heron/aug_35_XC960076.wav,Indian_pond_heron,5,TRUE,train
train/Golden_oriole/aug_11_XC959335.wav,Golden_oriole,5,TRUE,train
train/Northern_shoveler/aug_2_XC712327.wav,Northern_shoveler,5,TRUE,train
train/background/silence_Garganey_XC793036_2.wav,background,5,FALSE,train
train/Eurasian_spoonbill/XC765575.wav,Eurasian_spoonbill,5,FALSE,train
train/Northern_shoveler/aug_5_XC706884.wav,Northern_shoveler,5,TRUE,train
train/Asian_openbill_stork/aug_5_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/background/silence_Grey_Heron_XC926122_2.wav,background,5,FALSE,train
train/Common_kingfisher/aug_4_XC954219.wav,Common_kingfisher,5,TRUE,train
train/Spotted_owlet/aug_10_XC572904.wav,Spotted_owlet,5,TRUE,train
train/Blue-tailed_bee-eater/aug_13_XC741385.wav,Blue-tailed_bee-eater,5,TRUE,train
train/background/silence_Little_egret_XC954647_0.wav,background,5,FALSE,train
train/White_Ibis/aug_6_XC707578.wav,White_Ibis,5,TRUE,train
train/Eurasian_spoonbill/aug_12_XC750733.wav,Eurasian_spoonbill,5,TRUE,train
train/Garganey/aug_11_XC925169.wav,Garganey,5,TRUE,train
train/Asian_openbill_stork/aug_37_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/background/silence_Golden_oriole_XC523042_2.wav,background,5,FALSE,train
train/Rosy_starling/aug_13_XC787186.wav,Rosy_starling,5,TRUE,train
train/Indian_spot-billed_duck/aug_110_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/background/silence_White-throated_kingfisher_XC921512_4.wav,background,5,FALSE,train
train/Painted_stork/aug_19_XC460217.wav,Painted_stork,5,TRUE,train
train/Little_egret/aug_19_XC960215.wav,Little_egret,5,TRUE,train
train/Northern_shoveler/aug_7_XC702315.wav,Northern_shoveler,5,TRUE,train
train/Painted_stork/aug_10_XC787801.wav,Painted_stork,5,TRUE,train
train/Eurasian_spoonbill/aug_17_XC768151.wav,Eurasian_spoonbill,5,TRUE,train
train/Asian_openbill_stork/aug_56_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Glossy_ibis/aug_16_XC845778.wav,Glossy_ibis,5,TRUE,train
train/Spot-billed_pelican/aug_89_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Spot-billed_pelican/aug_126_XC769895 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/White-throated_kingfisher/aug_15_XC880661.wav,White-throated_kingfisher,5,TRUE,train
train/Indian_spot-billed_duck/aug_39_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Spotted_owlet/aug_1_XC836781.wav,Spotted_owlet,5,TRUE,train
train/Indian_pond_heron/aug_29_XC960076.wav,Indian_pond_heron,5,TRUE,train
train/Northern_pintail/aug_18_XC884101.wav,Northern_pintail,5,TRUE,train
train/Golden_oriole/aug_5_XC690422.wav,Golden_oriole,5,TRUE,train
train/Fulvous_whistling_duck/aug_7_XC280235.wav,Fulvous_whistling_duck,5,TRUE,train
train/Eurasian_spoonbill/XC750733.wav,Eurasian_spoonbill,5,FALSE,train
train/Glossy_ibis/aug_15_XC934384.wav,Glossy_ibis,5,TRUE,train
train/Eurasian_spoonbill/aug_14_XC816203.wav,Eurasian_spoonbill,5,TRUE,train
train/Garganey/aug_9_XC792064.wav,Garganey,5,TRUE,train
train/Northern_pintail/aug_12_XC881234.wav,Northern_pintail,5,TRUE,train
train/White-throated_kingfisher/aug_2_XC949671.wav,White-throated_kingfisher,5,TRUE,train
train/White-throated_kingfisher/aug_19_XC978470.wav,White-throated_kingfisher,5,TRUE,train
train/Asian_openbill_stork/aug_1_XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Painted_stork/aug_11_XC787800.wav,Painted_stork,5,TRUE,train
train/Northern_pintail/XC818918.wav,Northern_pintail,5,FALSE,train
train/Garganey/aug_1_XC881825.wav,Garganey,5,TRUE,train
train/Common_kingfisher/aug_8_XC941431.wav,Common_kingfisher,5,TRUE,train
train/Painted_stork/aug_17_XC351853.wav,Painted_stork,5,TRUE,train
train/Indian_pond_heron/aug_65_XC960072.wav,Indian_pond_heron,5,TRUE,train
train/Golden_oriole/aug_1_XC733919.wav,Golden_oriole,5,TRUE,train
train/Spot-billed_pelican/aug_130_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/background/mixed_Rosy_starling_pink_noise_0.wav,background,5,FALSE,train
train/Fulvous_whistling_duck/aug_4_XC280235.wav,Fulvous_whistling_duck,5,TRUE,train
train/Great_egret/XC794542.wav,Great_egret,5,FALSE,train
train/Eurasian_spoonbill/aug_19_XC816203.wav,Eurasian_spoonbill,5,TRUE,train
train/Grey_Heron/aug_5_XC928581.wav,Grey_Heron,5,TRUE,train
train/background/silence_White-throated_kingfisher_XC845720_4.wav,background,5,FALSE,train
train/Indian_pond_heron/aug_56_XC960076.wav,Indian_pond_heron,5,TRUE,train
train/Great_egret/aug_15_XC773646.wav,Great_egret,5,TRUE,train
train/Garganey/aug_11_XC919102.wav,Garganey,5,TRUE,train
train/Blue-tailed_bee-eater/aug_47_XC937372.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Blue-tailed_bee-eater/aug_47_XC741385.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Grey_Heron/aug_7_XC954415.wav,Grey_Heron,5,TRUE,train
train/Spotted_owlet/aug_6_XC636715.wav,Spotted_owlet,5,TRUE,train
train/background/silence_Little_egret_XC922694_0.wav,background,5,FALSE,train
train/Fulvous_whistling_duck/aug_3_XC426282.wav,Fulvous_whistling_duck,5,TRUE,train
train/Spot-billed_pelican/aug_91_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Northern_shoveler/aug_16_XC895698.wav,Northern_shoveler,5,TRUE,train
train/Indian_spot-billed_duck/aug_136_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Great_egret/aug_9_XC982464.wav,Great_egret,5,TRUE,train
train/Asian_openbill_stork/aug_88_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Spot-billed_pelican/aug_12_XC769895 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Golden_oriole/aug_16_XC523034.wav,Golden_oriole,5,TRUE,train
train/Northern_pintail/aug_11_XC818920.wav,Northern_pintail,5,TRUE,train
train/Asian_openbill_stork/aug_73_XC369048 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Rosy_starling/aug_14_XC685685.wav,Rosy_starling,5,TRUE,train
train/Great_egret/aug_2_XC921101.wav,Great_egret,5,TRUE,train
train/Spot-billed_pelican/aug_128_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Indian_pond_heron/aug_56_XC960073.wav,Indian_pond_heron,5,TRUE,train
train/Fulvous_whistling_duck/aug_6_XC476574.wav,Fulvous_whistling_duck,5,TRUE,train
train/Golden_oriole/aug_10_XC523034.wav,Golden_oriole,5,TRUE,train
train/Glossy_ibis/aug_12_XC845778.wav,Glossy_ibis,5,TRUE,train
train/Fulvous_whistling_duck/aug_13_XC711754.wav,Fulvous_whistling_duck,5,TRUE,train
train/White-throated_kingfisher/aug_17_XC978470.wav,White-throated_kingfisher,5,TRUE,train
train/Spotted_owlet/aug_6_XC740456.wav,Spotted_owlet,5,TRUE,train
train/Common_kingfisher/aug_3_XC938406.wav,Common_kingfisher,5,TRUE,train
train/Northern_shoveler/aug_7_XC914300.wav,Northern_shoveler,5,TRUE,train
train/Rosy_starling/aug_19_XC735901.wav,Rosy_starling,5,TRUE,train
train/Glossy_ibis/aug_11_XC789670.wav,Glossy_ibis,5,TRUE,train
train/Common_kingfisher/aug_0_XC941429.wav,Common_kingfisher,5,TRUE,train
train/Northern_shoveler/aug_3_XC895698.wav,Northern_shoveler,5,TRUE,train
train/Golden_oriole/aug_2_XC523034.wav,Golden_oriole,5,TRUE,train
train/Glossy_ibis/aug_10_XC951356.wav,Glossy_ibis,5,TRUE,train
train/White_Ibis/XC816337.wav,White_Ibis,5,FALSE,train
train/Spot-billed_pelican/aug_21_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Painted_stork/aug_1_XC960248.wav,Painted_stork,5,TRUE,train
train/Little_egret/aug_0_XC922694.wav,Little_egret,5,TRUE,train
train/White_Ibis/aug_5_XC953003.wav,White_Ibis,5,TRUE,train
train/Garganey/aug_14_XC882561.wav,Garganey,5,TRUE,train
train/Northern_pintail/aug_11_XC884101.wav,Northern_pintail,5,TRUE,train
train/Fulvous_whistling_duck/aug_3_XC711754.wav,Fulvous_whistling_duck,5,TRUE,train
train/Fulvous_whistling_duck/aug_3_XC277977.wav,Fulvous_whistling_duck,5,TRUE,train
train/background/silence_White_Ibis_XC722463_3.wav,background,5,FALSE,train
train/Garganey/XC793036.wav,Garganey,5,FALSE,train
train/Golden_oriole/aug_5_XC605849.wav,Golden_oriole,5,TRUE,train
train/Fulvous_whistling_duck/aug_1_XC277978.wav,Fulvous_whistling_duck,5,TRUE,train
train/Grey_Heron/XC928581.wav,Grey_Heron,5,FALSE,train
train/Garganey/aug_5_XC882561.wav,Garganey,5,TRUE,train
train/Common_kingfisher/aug_1_XC941429.wav,Common_kingfisher,5,TRUE,train
train/Common_kingfisher/aug_16_XC938040.wav,Common_kingfisher,5,TRUE,train
train/Eurasian_spoonbill/aug_14_XC816205.wav,Eurasian_spoonbill,5,TRUE,train
train/Painted_stork/aug_20_XC547487.wav,Painted_stork,5,TRUE,train
train/Grey_Heron/aug_9_XC894331.wav,Grey_Heron,5,TRUE,train
train/White_Ibis/aug_17_XC707579.wav,White_Ibis,5,TRUE,train
train/Eurasian_spoonbill/aug_18_XC911425.wav,Eurasian_spoonbill,5,TRUE,train
train/Asian_openbill_stork/XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,FALSE,train
train/Grey_Heron/aug_19_XC947557.wav,Grey_Heron,5,TRUE,train
train/Spot-billed_pelican/aug_64_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Spotted_owlet/aug_0_XC591485.wav,Spotted_owlet,5,TRUE,train
train/Blue-tailed_bee-eater/aug_15_XC962770.wav,Blue-tailed_bee-eater,5,TRUE,train
train/White-throated_kingfisher/aug_0_XC957231.wav,White-throated_kingfisher,5,TRUE,train
train/Golden_oriole/aug_2_XC702189.wav,Golden_oriole,5,TRUE,train
train/Spotted_owlet/aug_8_XC636715.wav,Spotted_owlet,5,TRUE,train
train/Painted_stork/aug_29_XC547488.wav,Painted_stork,5,TRUE,train
train/Little_egret/aug_19_XC920947.wav,Little_egret,5,TRUE,train
train/Asian_openbill_stork/aug_4_XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/White_Ibis/aug_14_XC710609.wav,White_Ibis,5,TRUE,train
train/Asian_openbill_stork/aug_6_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Eurasian_spoonbill/aug_11_XC750733.wav,Eurasian_spoonbill,5,TRUE,train
train/White-throated_kingfisher/XC880661.wav,White-throated_kingfisher,5,FALSE,train
train/Golden_oriole/aug_16_XC808777.wav,Golden_oriole,5,TRUE,train
train/Grey_Heron/aug_13_XC947947.wav,Grey_Heron,5,TRUE,train
train/Asian_openbill_stork/aug_14_XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Grey_Heron/aug_16_XC957246.wav,Grey_Heron,5,TRUE,train
train/Eurasian_spoonbill/aug_17_XC765577.wav,Eurasian_spoonbill,5,TRUE,train
train/Painted_stork/aug_1_XC547488.wav,Painted_stork,5,TRUE,train
train/Eurasian_spoonbill/aug_3_XC765577.wav,Eurasian_spoonbill,5,TRUE,train
train/Fulvous_whistling_duck/aug_7_XC601542.wav,Fulvous_whistling_duck,5,TRUE,train
train/Painted_stork/aug_14_XC547488.wav,Painted_stork,5,TRUE,train
train/Grey_Heron/aug_4_XC894331.wav,Grey_Heron,5,TRUE,train
train/Great_egret/aug_7_XC765537.wav,Great_egret,5,TRUE,train
train/Great_egret/aug_6_XC973571.wav,Great_egret,5,TRUE,train
train/background/silence_Glossy_ibis_XC951356_0.wav,background,5,FALSE,train
train/Golden_oriole/aug_8_XC808777.wav,Golden_oriole,5,TRUE,train
train/Spotted_owlet/aug_12_XC591177.wav,Spotted_owlet,5,TRUE,train
train/Glossy_ibis/aug_8_XC800219.wav,Glossy_ibis,5,TRUE,train
train/White-throated_kingfisher/aug_4_XC957231.wav,White-throated_kingfisher,5,TRUE,train
train/Little_egret/aug_3_XC948751.wav,Little_egret,5,TRUE,train
train/Asian_openbill_stork/aug_43_XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Rosy_starling/aug_3_XC813574.wav,Rosy_starling,5,TRUE,train
train/Indian_spot-billed_duck/aug_4_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Spotted_owlet/aug_16_XC418030.wav,Spotted_owlet,5,TRUE,train
train/Little_egret/aug_0_XC979922.wav,Little_egret,5,TRUE,train
train/Glossy_ibis/aug_1_XC933223.wav,Glossy_ibis,5,TRUE,train
train/Garganey/aug_2_XC882561.wav,Garganey,5,TRUE,train
train/Asian_openbill_stork/aug_40_XC194954 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Rosy_starling/aug_0_XC735414.wav,Rosy_starling,5,TRUE,train
train/Indian_spot-billed_duck/aug_79_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Spot-billed_pelican/aug_125_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Garganey/aug_15_XC792064.wav,Garganey,5,TRUE,train
train/Indian_pond_heron/aug_61_XC960246.wav,Indian_pond_heron,5,TRUE,train
train/Spot-billed_pelican/aug_118_XC369412 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Rosy_starling/aug_12_XC685765.wav,Rosy_starling,5,TRUE,train
train/Rosy_starling/aug_9_XC813573.wav,Rosy_starling,5,TRUE,train
train/Indian_spot-billed_duck/aug_82_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Little_egret/aug_16_XC948648.wav,Little_egret,5,TRUE,train
train/Blue-tailed_bee-eater/aug_23_XC962770.wav,Blue-tailed_bee-eater,5,TRUE,train
train/Indian_spot-billed_duck/aug_126_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Fulvous_whistling_duck/aug_9_XC544360.wav,Fulvous_whistling_duck,5,TRUE,train
train/background/silence_Little_egret_XC948648_0.wav,background,5,FALSE,train
train/Painted_stork/aug_13_XC787800.wav,Painted_stork,5,TRUE,train
train/Spot-billed_pelican/aug_128_XC769895 - Spot-billed Pelican - Pelecanus philippensis.wav,Spot-billed_pelican,5,TRUE,train
train/Garganey/aug_11_XC792064.wav,Garganey,5,TRUE,train
train/Rosy_starling/aug_4_XC685681.wav,Rosy_starling,5,TRUE,train
train/Indian_spot-billed_duck/aug_67_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Indian_spot-billed_duck/aug_29_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Fulvous_whistling_duck/aug_9_XC927741.wav,Fulvous_whistling_duck,5,TRUE,train
train/Grey_Heron/aug_12_XC957246.wav,Grey_Heron,5,TRUE,train
train/Northern_pintail/aug_19_XC717959.wav,Northern_pintail,5,TRUE,train
train/Indian_spot-billed_duck/aug_70_XC580930.wav,Indian_spot-billed_duck,5,TRUE,train
train/Northern_pintail/aug_7_XC881234.wav,Northern_pintail,5,TRUE,train
train/Eurasian_spoonbill/aug_9_XC816203.wav,Eurasian_spoonbill,5,TRUE,train
train/Little_egret/XC947034.wav,Little_egret,5,FALSE,train
train/Indian_spot-billed_duck/aug_133_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Common_kingfisher/aug_0_XC940947.wav,Common_kingfisher,5,TRUE,train
train/Northern_shoveler/aug_9_XC702315.wav,Northern_shoveler,5,TRUE,train
train/Common_kingfisher/aug_18_XC982037.wav,Common_kingfisher,5,TRUE,train
train/Indian_spot-billed_duck/aug_72_XC580931.wav,Indian_spot-billed_duck,5,TRUE,train
train/Grey_Heron/aug_4_XC947947.wav,Grey_Heron,5,TRUE,train
train/Golden_oriole/aug_1_XC959335.wav,Golden_oriole,5,TRUE,train
train/Indian_pond_heron/aug_12_XC960076.wav,Indian_pond_heron,5,TRUE,train
train/Rosy_starling/aug_4_XC747747.wav,Rosy_starling,5,TRUE,train
train/Indian_pond_heron/aug_24_XC960073.wav,Indian_pond_heron,5,TRUE,train
train/Golden_oriole/aug_3_XC615687.wav,Golden_oriole,5,TRUE,train
train/White_Ibis/aug_14_XC722466.wav,White_Ibis,5,TRUE,train
train/Garganey/aug_1_XC737247.wav,Garganey,5,TRUE,train
train/Asian_openbill_stork/aug_0_XC686229 - Asian Openbill - Anastomus oscitans.wav,Asian_openbill_stork,5,TRUE,train
train/Indian_pond_heron/aug_62_XC960072.wav,Indian_pond_heron,5,TRUE,train
