path,category,eco_label,fold,split
data/ESC-50/audio_16k/3-127890-B-9.wav,crow,bird,3,train
data/ESC-50/audio_16k/3-127890-C-9.wav,crow,bird,3,train
data/ESC-50/audio_16k/3-128160-A-44.wav,engine,motor,3,train
data/ESC-50/audio_16k/3-129264-A-9.wav,crow,bird,3,train
data/ESC-50/audio_16k/3-129338-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-129678-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-130330-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-132601-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-132747-A-26.wav,laughing,human,3,train
data/ESC-50/audio_16k/3-132852-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-134049-A-1.wav,rooster,bird,3,train
data/ESC-50/audio_16k/3-134699-A-16.wav,wind,nature,3,train
data/ESC-50/audio_16k/3-134699-B-16.wav,wind,nature,3,train
data/ESC-50/audio_16k/3-134699-C-16.wav,wind,nature,3,train
data/ESC-50/audio_16k/3-134802-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-135650-A-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-135650-B-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-136451-A-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-136608-A-16.wav,wind,nature,3,train
data/ESC-50/audio_16k/3-137152-A-1.wav,rooster,bird,3,train
data/ESC-50/audio_16k/3-138114-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-138212-A-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-140774-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-141240-A-44.wav,engine,motor,3,train
data/ESC-50/audio_16k/3-141240-B-44.wav,engine,motor,3,train
data/ESC-50/audio_16k/3-141559-A-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-141684-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-142005-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-142006-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-142601-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-142604-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-142605-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-143119-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-143929-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-144128-A-23.wav,breathing,human,3,train
data/ESC-50/audio_16k/3-144128-B-23.wav,breathing,human,3,train
data/ESC-50/audio_16k/3-144692-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-144827-A-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-144827-B-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-144891-A-19.wav,thunderstorm,nature,3,train
data/ESC-50/audio_16k/3-144891-B-19.wav,thunderstorm,nature,3,train
data/ESC-50/audio_16k/3-145382-A-1.wav,rooster,bird,3,train
data/ESC-50/audio_16k/3-145487-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-146033-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-146186-A-44.wav,engine,motor,3,train
data/ESC-50/audio_16k/3-146873-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-148330-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-149042-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-149189-A-1.wav,rooster,bird,3,train
data/ESC-50/audio_16k/3-149465-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-150231-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-150979-A-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-150979-B-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-150979-C-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-151080-A-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-151081-A-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-151081-B-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-151206-A-23.wav,breathing,human,3,train
data/ESC-50/audio_16k/3-151212-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-151213-A-24.wav,coughing,human,3,train
data/ESC-50/audio_16k/3-152007-A-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-152007-B-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-152007-C-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-152007-D-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-152007-E-20.wav,crying_baby,human,3,train
data/ESC-50/audio_16k/3-152912-A-26.wav,laughing,human,3,train
data/ESC-50/audio_16k/3-152997-A-26.wav,laughing,human,3,train
data/ESC-50/audio_16k/3-154758-A-44.wav,engine,motor,3,train
data/ESC-50/audio_16k/3-154926-A-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-154926-B-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-154957-A-1.wav,rooster,bird,3,train
data/ESC-50/audio_16k/3-155577-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-155578-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-155579-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-155583-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-155584-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-155642-A-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-155642-B-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-155766-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-156558-A-21.wav,sneezing,human,3,train
data/ESC-50/audio_16k/3-156581-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-156581-B-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-157149-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-157487-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-157492-A-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-157615-A-10.wav,rain,nature,3,train
data/ESC-50/audio_16k/3-159445-A-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-159445-B-45.wav,train,motor,3,train
data/ESC-50/audio_16k/3-162786-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-163288-A-1.wav,rooster,bird,3,train
data/ESC-50/audio_16k/3-163607-A-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-163607-B-13.wav,crickets,nature,3,train
data/ESC-50/audio_16k/3-164120-A-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-164216-A-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-164216-B-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-164216-C-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-164630-A-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-165856-A-41.wav,chainsaw,motor,3,train
data/ESC-50/audio_16k/3-166125-A-23.wav,breathing,human,3,train
data/ESC-50/audio_16k/3-166125-B-23.wav,breathing,human,3,train
data/ESC-50/audio_16k/3-166422-A-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-171281-A-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-177082-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-177083-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-178096-A-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-181132-A-14.wav,chirping_birds,bird,3,train
data/ESC-50/audio_16k/3-181278-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-187549-A-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-187549-B-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-187710-A-11.wav,sea_waves,nature,3,train
data/ESC-50/audio_16k/3-188390-A-6.wav,hen,bird,3,train
data/ESC-50/audio_16k/3-197435-A-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-197435-B-22.wav,clapping,human,3,train
data/ESC-50/audio_16k/3-246513-A-16.wav,wind,nature,3,train
data/ESC-50/audio_16k/3-246513-B-16.wav,wind,nature,3,train
data/ESC-50/audio_16k/3-259622-A-44.wav,engine,motor,3,train
data/ESC-50/audio_16k/3-51376-A-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-51731-A-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-51731-B-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-51909-A-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-51909-B-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-58772-A-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-62878-A-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-62878-B-42.wav,siren,motor,3,train
data/ESC-50/audio_16k/3-68630-A-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-68630-B-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/3-68630-C-40.wav,helicopter,motor,3,train
data/ESC-50/audio_16k/4-102871-A-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-111671-A-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-111671-B-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-121532-A-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-125070-A-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-125071-A-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-125072-A-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-125072-B-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-125929-A-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-130891-A-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-132803-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-132810-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-132816-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-133674-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-133895-A-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-136381-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-138344-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-143118-A-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-143118-B-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-144083-A-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-144083-B-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-144083-C-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-144085-A-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-145081-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-149294-A-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-149294-B-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-152995-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-154443-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-155650-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-155650-B-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-155670-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-156227-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-156843-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-156844-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-156993-A-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-157296-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-157297-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-157611-A-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-157611-B-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-159426-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-159609-A-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-159609-B-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-160999-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-161127-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-161519-A-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-161579-A-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-161579-B-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-163264-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-163606-A-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-163608-B-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-163609-A-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-163609-B-16.wav,wind,nature,4,train
data/ESC-50/audio_16k/4-163697-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-164021-A-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-164064-A-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-164064-B-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-164064-C-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-164206-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-164243-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-164859-A-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-165606-A-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-165791-A-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-165791-B-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-165813-A-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-165813-B-19.wav,thunderstorm,nature,4,train
data/ESC-50/audio_16k/4-165823-A-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-165823-B-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-165845-A-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-165845-B-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-165933-A-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-166661-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-167063-A-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-167063-B-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-167063-C-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-167077-A-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-167077-B-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-167077-C-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-167571-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-167642-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-168446-A-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-169127-A-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-169127-B-41.wav,chainsaw,motor,4,train
data/ESC-50/audio_16k/4-169726-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-170078-A-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-171396-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-171519-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-171652-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-171706-A-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-171823-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-172143-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-173865-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-173865-B-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-175000-A-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-175000-B-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-175000-C-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-176914-A-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-177250-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-177835-A-24.wav,coughing,human,4,train
data/ESC-50/audio_16k/4-178881-A-45.wav,train,motor,4,train
data/ESC-50/audio_16k/4-180380-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-181286-A-10.wav,rain,nature,4,train
data/ESC-50/audio_16k/4-181362-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-181599-A-26.wav,laughing,human,4,train
data/ESC-50/audio_16k/4-182314-A-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-182314-B-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-182613-A-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-182613-B-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-182795-A-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-183487-A-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-184434-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-185415-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-185575-A-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-185575-B-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-185575-C-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-185619-A-21.wav,sneezing,human,4,train
data/ESC-50/audio_16k/4-186935-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-186936-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-186938-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-186940-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-186962-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-187769-A-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-187769-B-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-188287-A-9.wav,crow,bird,4,train
data/ESC-50/audio_16k/4-189828-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-189830-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-189832-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-189832-B-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-189833-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-189836-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-189838-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-191246-A-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-191246-B-7.wav,insects,nature,4,train
data/ESC-50/audio_16k/4-193480-A-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-193480-B-40.wav,helicopter,motor,4,train
data/ESC-50/audio_16k/4-194246-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-195451-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-195497-A-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-195497-B-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-195707-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-195805-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-197103-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-198025-A-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-200330-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-200330-B-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-201988-A-44.wav,engine,motor,4,train
data/ESC-50/audio_16k/4-202749-A-13.wav,crickets,nature,4,train
data/ESC-50/audio_16k/4-204618-A-11.wav,sea_waves,nature,4,train
data/ESC-50/audio_16k/4-204830-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-205526-A-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-205526-B-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-205738-A-22.wav,clapping,human,4,train
data/ESC-50/audio_16k/4-207116-A-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-208021-A-1.wav,rooster,bird,4,train
data/ESC-50/audio_16k/4-210000-A-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-210000-B-23.wav,breathing,human,4,train
data/ESC-50/audio_16k/4-216211-A-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-223125-A-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-223127-A-14.wav,chirping_birds,bird,4,train
data/ESC-50/audio_16k/4-232495-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-234879-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-244318-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-253649-A-6.wav,hen,bird,4,train
data/ESC-50/audio_16k/4-59579-A-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-59579-B-20.wav,crying_baby,human,4,train
data/ESC-50/audio_16k/4-67358-A-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-80761-A-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-90014-A-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/4-90014-B-42.wav,siren,motor,4,train
data/ESC-50/audio_16k/5-117118-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-117120-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-117122-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-117773-A-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-133989-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-133989-B-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-150409-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-151085-A-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-156999-A-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-156999-B-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-156999-C-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-156999-D-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-156999-E-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-157204-A-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-157204-B-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-160551-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-170338-A-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-170338-B-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-171118-A-26.wav,laughing,human,5,val
data/ESC-50/audio_16k/5-171653-A-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-177957-A-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-177957-B-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-177957-C-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-177957-D-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-177957-E-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-178997-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-179496-A-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-179496-B-16.wav,wind,nature,5,val
data/ESC-50/audio_16k/5-181766-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-184323-A-42.wav,siren,motor,5,val
data/ESC-50/audio_16k/5-184871-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-185579-A-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-185579-B-41.wav,chainsaw,motor,5,val
data/ESC-50/audio_16k/5-187979-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-188495-A-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-188655-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-188796-A-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-188945-A-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-191131-A-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-192191-A-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-193339-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-194533-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-194892-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-194930-A-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-194930-B-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-194932-A-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-195517-A-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-195518-A-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-195557-A-19.wav,thunderstorm,nature,5,val
data/ESC-50/audio_16k/5-195710-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-197118-A-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-197121-A-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-197121-B-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-197446-A-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-198278-A-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-198278-B-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-198278-C-7.wav,insects,nature,5,val
data/ESC-50/audio_16k/5-198321-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-198411-A-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198411-B-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198411-C-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198411-D-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198411-E-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198411-F-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198411-G-20.wav,crying_baby,human,5,val
data/ESC-50/audio_16k/5-198600-A-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-199284-A-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-199284-B-45.wav,train,motor,5,val
data/ESC-50/audio_16k/5-200334-A-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-200334-B-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-200339-A-1.wav,rooster,bird,5,val
data/ESC-50/audio_16k/5-200461-A-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-200461-B-11.wav,sea_waves,nature,5,val
data/ESC-50/audio_16k/5-201274-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-202220-A-21.wav,sneezing,human,5,val
data/ESC-50/audio_16k/5-202898-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-203739-A-10.wav,rain,nature,5,val
data/ESC-50/audio_16k/5-204352-A-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-204352-B-13.wav,crickets,nature,5,val
data/ESC-50/audio_16k/5-204604-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-205898-A-40.wav,helicopter,motor,5,val
data/ESC-50/audio_16k/5-207681-A-24.wav,coughing,human,5,val
data/ESC-50/audio_16k/5-208761-A-24.wav,coughing,human,5,val
