path,category,eco_label,fold,split,soft_bird,soft_human,soft_motor,soft_nature
data/ESC-50/audio_16k/2-125966-A-11.wav,sea_waves,nature,2,train,0.0003029864,0.006357266,0.512501,0.48083878
data/ESC-50/audio_16k/2-127109-A-6.wav,hen,bird,2,train,0.9949247,0.004435063,0.0005789871,6.123185e-05
data/ESC-50/audio_16k/2-128631-A-21.wav,sneezing,human,2,train,0.0007666931,0.99904054,9.054724e-06,0.00018368942
data/ESC-50/audio_16k/2-130978-A-21.wav,sneezing,human,2,train,0.000799892,0.9989476,7.9194215e-05,0.0001732005
data/ESC-50/audio_16k/2-130979-A-21.wav,sneezing,human,2,train,0.0005680362,0.9994015,7.1971576e-06,2.3247323e-05
data/ESC-50/audio_16k/2-132157-A-11.wav,sea_waves,nature,2,train,0.009423874,0.0024004201,0.40712836,0.58104736
data/ESC-50/audio_16k/2-132157-B-11.wav,sea_waves,nature,2,train,0.00020234832,0.001825354,0.43218806,0.5657842
data/ESC-50/audio_16k/2-133863-A-11.wav,sea_waves,nature,2,train,5.3277203e-05,0.003877259,0.38629562,0.6097739
data/ESC-50/audio_16k/2-134049-A-6.wav,hen,bird,2,train,0.7733474,0.20156221,0.023811193,0.0012791348
data/ESC-50/audio_16k/2-135649-A-45.wav,train,motor,2,train,0.0012596151,0.20806089,0.7120354,0.078644134
data/ESC-50/audio_16k/2-135649-B-45.wav,train,motor,2,train,5.5469063e-05,0.0012157818,0.9930723,0.005656512
data/ESC-50/audio_16k/2-135649-C-45.wav,train,motor,2,train,0.0023577693,0.015520712,0.95176107,0.030360479
data/ESC-50/audio_16k/2-137162-A-11.wav,sea_waves,nature,2,train,8.8383575e-05,0.0042866813,0.0230095,0.9726154
data/ESC-50/audio_16k/2-151079-A-20.wav,crying_baby,human,2,train,0.0026452926,0.99687696,0.00025290114,0.00022487571
data/ESC-50/audio_16k/2-155801-A-11.wav,sea_waves,nature,2,train,0.00041487694,0.0027735904,0.17471771,0.8220938
data/ESC-50/audio_16k/2-157488-A-6.wav,hen,bird,2,train,0.9997902,0.000153663,3.6339385e-05,1.9803372e-05
data/ESC-50/audio_16k/2-160128-A-7.wav,insects,nature,2,train,0.02471319,0.46546412,0.08047995,0.4293427
data/ESC-50/audio_16k/2-188822-A-40.wav,helicopter,motor,2,train,0.00015077704,0.0016373198,0.98591167,0.012300215
data/ESC-50/audio_16k/2-188822-B-40.wav,helicopter,motor,2,train,0.00047805186,0.00590482,0.94403195,0.04958519
data/ESC-50/audio_16k/2-188822-C-40.wav,helicopter,motor,2,train,0.0004013823,0.004943098,0.9922564,0.002399107
data/ESC-50/audio_16k/2-188822-D-40.wav,helicopter,motor,2,train,1.0405475e-05,0.001197987,0.99266165,0.0061299563
data/ESC-50/audio_16k/2-205966-A-16.wav,wind,nature,2,train,0.0040095826,0.006864861,0.87194026,0.117185295
data/ESC-50/audio_16k/2-25292-A-22.wav,clapping,human,2,train,1.2782641e-05,0.9397739,0.058343858,0.0018694338
data/ESC-50/audio_16k/2-25293-A-22.wav,clapping,human,2,train,0.00018332314,0.9987824,0.00088971655,0.00014456469
data/ESC-50/audio_16k/2-262579-A-45.wav,train,motor,2,train,8.6411594e-05,0.021004647,0.9755665,0.0033424273
data/ESC-50/audio_16k/2-37806-A-40.wav,helicopter,motor,2,train,5.2122523e-05,0.0016262742,0.99753714,0.0007844346
data/ESC-50/audio_16k/2-37806-B-40.wav,helicopter,motor,2,train,1.3630924e-05,0.0003234795,0.9988036,0.00085933
data/ESC-50/audio_16k/2-37806-C-40.wav,helicopter,motor,2,train,2.6252792e-06,0.0005454736,0.9991565,0.00029539625
data/ESC-50/audio_16k/2-37806-D-40.wav,helicopter,motor,2,train,2.5505624e-05,0.00017163769,0.9979225,0.0018803765
data/ESC-50/audio_16k/2-39441-A-19.wav,thunderstorm,nature,2,train,0.0005619592,0.011539179,0.11005848,0.8778404
data/ESC-50/audio_16k/2-39443-A-19.wav,thunderstorm,nature,2,train,0.009211239,0.013852838,0.12695415,0.8499818
data/ESC-50/audio_16k/2-39443-B-19.wav,thunderstorm,nature,2,train,0.0043596136,0.01479661,0.15928568,0.82155806
data/ESC-50/audio_16k/2-39945-A-19.wav,thunderstorm,nature,2,train,0.002260829,0.029682865,0.02448636,0.9435699
data/ESC-50/audio_16k/2-39945-B-19.wav,thunderstorm,nature,2,train,0.0021394498,0.021520803,0.025988959,0.9503508
data/ESC-50/audio_16k/2-39945-C-19.wav,thunderstorm,nature,2,train,0.00065559684,0.0052562812,0.032516576,0.9615715
data/ESC-50/audio_16k/2-43802-A-42.wav,siren,motor,2,train,8.3155894e-05,0.0034296226,0.99516046,0.0013267931
data/ESC-50/audio_16k/2-43806-A-42.wav,siren,motor,2,train,0.0004906194,0.0040223445,0.99529475,0.00019224886
data/ESC-50/audio_16k/2-50665-A-20.wav,crying_baby,human,2,train,0.0029908998,0.99317485,0.0036457942,0.00018846052
data/ESC-50/audio_16k/2-50666-A-20.wav,crying_baby,human,2,train,6.4478074e-05,0.99929935,1.8651623e-05,0.00061754865
data/ESC-50/audio_16k/2-50667-A-41.wav,chainsaw,motor,2,train,1.7942755e-05,0.010007837,0.9322006,0.057773553
data/ESC-50/audio_16k/2-50667-B-41.wav,chainsaw,motor,2,train,2.983749e-06,0.0055364096,0.9939292,0.0005314388
data/ESC-50/audio_16k/2-50668-A-41.wav,chainsaw,motor,2,train,3.95434e-05,0.005264724,0.9901996,0.0044961427
data/ESC-50/audio_16k/2-50668-B-41.wav,chainsaw,motor,2,train,0.00040364018,0.015055109,0.9578257,0.026715528
data/ESC-50/audio_16k/2-50774-A-23.wav,breathing,human,2,train,0.0017448771,0.99741477,0.00027775762,0.00056257093
data/ESC-50/audio_16k/2-54961-A-23.wav,breathing,human,2,train,0.08836972,0.7136966,0.18557191,0.012361758
data/ESC-50/audio_16k/2-54962-A-23.wav,breathing,human,2,train,0.033731353,0.14213458,0.7896308,0.03450332
data/ESC-50/audio_16k/2-57733-A-22.wav,clapping,human,2,train,0.005361972,0.07529331,0.87699425,0.04235045
data/ESC-50/audio_16k/2-60791-A-26.wav,laughing,human,2,train,1.262074e-05,0.9999728,1.0193934e-05,4.296324e-06
data/ESC-50/audio_16k/2-60794-A-26.wav,laughing,human,2,train,0.0007445389,0.9935642,0.0045176884,0.0011736267
data/ESC-50/audio_16k/2-60795-A-26.wav,laughing,human,2,train,7.32871e-05,0.99979186,9.8852666e-05,3.5959405e-05
data/ESC-50/audio_16k/2-60900-A-22.wav,clapping,human,2,train,0.029745923,0.852689,0.03436974,0.08319536
data/ESC-50/audio_16k/2-62226-A-26.wav,laughing,human,2,train,0.21541923,0.7833678,0.0011179203,9.4988485e-05
data/ESC-50/audio_16k/2-65750-A-1.wav,rooster,bird,2,train,0.9773325,0.0044480106,0.01716609,0.0010534606
data/ESC-50/audio_16k/2-66205-A-23.wav,breathing,human,2,train,0.32593507,0.5592586,0.096061416,0.018744975
data/ESC-50/audio_16k/2-66637-A-20.wav,crying_baby,human,2,train,0.15872134,0.84087443,0.00025678382,0.00014743165
data/ESC-50/audio_16k/2-66637-B-20.wav,crying_baby,human,2,train,0.00059437915,0.9984147,9.230901e-05,0.00089857966
data/ESC-50/audio_16k/2-68391-A-41.wav,chainsaw,motor,2,train,0.0003844058,0.04145881,0.95373607,0.0044207284
data/ESC-50/audio_16k/2-68391-B-41.wav,chainsaw,motor,2,train,7.4411207e-07,0.00085125654,0.9988428,0.00030522732
data/ESC-50/audio_16k/2-70052-A-42.wav,siren,motor,2,train,0.00061564916,0.026778163,0.97208077,0.0005253556
data/ESC-50/audio_16k/2-70052-B-42.wav,siren,motor,2,train,0.00216362,0.01660838,0.9740245,0.0072034886
data/ESC-50/audio_16k/2-70936-A-42.wav,siren,motor,2,train,1.7831919e-06,0.00025496277,0.9997403,2.9263165e-06
data/ESC-50/audio_16k/2-70938-A-42.wav,siren,motor,2,train,0.0002233776,0.0037350869,0.9957925,0.00024901185
data/ESC-50/audio_16k/2-70939-A-42.wav,siren,motor,2,train,6.444476e-10,1.9951198e-05,0.9999779,2.1909182e-06
data/ESC-50/audio_16k/2-71162-A-1.wav,rooster,bird,2,train,0.87477696,0.11995785,0.005264974,1.2828937e-07
data/ESC-50/audio_16k/2-72268-A-6.wav,hen,bird,2,train,0.9484642,0.042722672,0.0017390309,0.0070740795
data/ESC-50/audio_16k/2-72547-A-14.wav,chirping_birds,bird,2,train,0.99482256,0.0051566735,7.843332e-06,1.2902549e-05
data/ESC-50/audio_16k/2-72547-B-14.wav,chirping_birds,bird,2,train,0.99054074,0.0060253995,0.0010243908,0.0024094977
data/ESC-50/audio_16k/2-72547-C-14.wav,chirping_birds,bird,2,train,0.8313723,0.14799672,0.0010356138,0.019595306
data/ESC-50/audio_16k/2-72547-D-14.wav,chirping_birds,bird,2,train,0.87060666,0.003166965,0.0023705687,0.123855755
data/ESC-50/audio_16k/2-72688-A-42.wav,siren,motor,2,train,7.9036363e-07,0.0005765502,0.99934644,7.6262055e-05
data/ESC-50/audio_16k/2-72970-A-10.wav,rain,nature,2,train,0.008148288,0.023106297,0.26139754,0.70734787
data/ESC-50/audio_16k/2-73027-A-10.wav,rain,nature,2,train,9.0267255e-05,0.006378612,0.0326056,0.9609255
data/ESC-50/audio_16k/2-73260-A-10.wav,rain,nature,2,train,0.7728279,0.00629418,0.13026732,0.09061069
data/ESC-50/audio_16k/2-75726-A-6.wav,hen,bird,2,train,0.9470451,0.050153155,0.0024821842,0.00031952217
data/ESC-50/audio_16k/2-76408-A-22.wav,clapping,human,2,train,0.00025193248,0.9991229,0.00054108305,8.4043284e-05
data/ESC-50/audio_16k/2-76408-B-22.wav,clapping,human,2,train,3.230329e-05,0.99980545,0.0001519503,1.02195245e-05
data/ESC-50/audio_16k/2-76408-C-22.wav,clapping,human,2,train,5.214364e-05,0.9993321,0.00058985595,2.5910196e-05
data/ESC-50/audio_16k/2-76408-D-22.wav,clapping,human,2,train,0.00010432777,0.9960334,0.003826274,3.600114e-05
data/ESC-50/audio_16k/2-76868-A-6.wav,hen,bird,2,train,0.95228493,0.042798426,0.002934541,0.001982121
data/ESC-50/audio_16k/2-77945-A-41.wav,chainsaw,motor,2,train,0.00051833235,0.040086582,0.9475908,0.01180424
data/ESC-50/audio_16k/2-77945-B-41.wav,chainsaw,motor,2,train,3.572387e-08,0.0004823574,0.9995149,2.7092517e-06
data/ESC-50/audio_16k/2-78651-A-44.wav,engine,motor,2,train,0.00042675054,0.036540296,0.8892096,0.073823325
data/ESC-50/audio_16k/2-79769-A-26.wav,laughing,human,2,train,0.00054059905,0.99929196,9.616129e-05,7.1287555e-05
data/ESC-50/audio_16k/2-79775-A-26.wav,laughing,human,2,train,0.0043812585,0.9885766,0.0037548675,0.0032872919
data/ESC-50/audio_16k/2-80482-A-20.wav,crying_baby,human,2,train,0.0047384943,0.99496067,0.00026551442,3.536825e-05
data/ESC-50/audio_16k/2-80844-A-13.wav,crickets,nature,2,train,0.28988194,0.008023526,0.0017353828,0.70035917
data/ESC-50/audio_16k/2-81270-A-1.wav,rooster,bird,2,train,0.9700756,0.013663482,0.0053277244,0.010933178
data/ESC-50/audio_16k/2-81731-A-10.wav,rain,nature,2,train,0.25143397,0.021078885,0.004612395,0.72287476
data/ESC-50/audio_16k/2-81970-A-7.wav,insects,nature,2,train,0.0004446361,0.056151405,0.013315639,0.93008834
data/ESC-50/audio_16k/2-81970-B-7.wav,insects,nature,2,train,0.00012180403,0.04160609,0.009670817,0.94860125
data/ESC-50/audio_16k/2-81970-C-7.wav,insects,nature,2,train,0.0003008564,0.005964553,0.0011529815,0.9925816
data/ESC-50/audio_16k/2-82077-A-7.wav,insects,nature,2,train,0.008949626,0.25671315,0.5918829,0.14245443
data/ESC-50/audio_16k/2-82367-A-10.wav,rain,nature,2,train,0.097271696,0.011402914,0.014104699,0.87722063
data/ESC-50/audio_16k/2-82455-A-23.wav,breathing,human,2,train,0.0009962613,0.89733684,0.09263362,0.009033325
data/ESC-50/audio_16k/2-82538-A-21.wav,sneezing,human,2,train,0.0018570222,0.98894525,0.0059664864,0.0032313033
data/ESC-50/audio_16k/2-83270-A-13.wav,crickets,nature,2,train,0.0011230476,0.013780421,0.9507409,0.03435564
data/ESC-50/audio_16k/2-84965-A-23.wav,breathing,human,2,train,0.01556478,0.73569345,0.18611822,0.06262345
data/ESC-50/audio_16k/2-85139-A-13.wav,crickets,nature,2,train,0.186303,0.024290133,0.17788324,0.61152357
data/ESC-50/audio_16k/2-85292-A-24.wav,coughing,human,2,train,0.0007811901,0.9989852,0.00010785836,0.00012583514
data/ESC-50/audio_16k/2-87412-A-24.wav,coughing,human,2,train,6.819668e-07,0.9999993,6.4135905e-11,8.330647e-10
data/ESC-50/audio_16k/2-87781-A-10.wav,rain,nature,2,train,0.0023047852,0.0044971234,0.15547235,0.83772576
data/ESC-50/audio_16k/2-87794-A-24.wav,coughing,human,2,train,0.017379293,0.9592072,0.014304428,0.00910908
data/ESC-50/audio_16k/2-87795-A-24.wav,coughing,human,2,train,0.004133987,0.94890964,0.024593681,0.022362722
data/ESC-50/audio_16k/2-87799-A-24.wav,coughing,human,2,train,0.009396851,0.98929095,0.0006281754,0.0006840023
data/ESC-50/audio_16k/2-93030-A-21.wav,sneezing,human,2,train,0.0017076427,0.99810755,5.4028574e-06,0.00017937212
data/ESC-50/audio_16k/2-95035-A-1.wav,rooster,bird,2,train,0.9803526,0.019413235,0.00022617979,7.9556285e-06
data/ESC-50/audio_16k/2-95258-A-1.wav,rooster,bird,2,train,0.9984079,0.0011101784,0.00021536216,0.00026651943
data/ESC-50/audio_16k/2-95258-B-1.wav,rooster,bird,2,train,0.9843105,0.0030003453,0.0076766596,0.0050125015
data/ESC-50/audio_16k/2-95567-A-23.wav,breathing,human,2,train,0.0072372407,0.9809899,0.0061482103,0.005624647
data/ESC-50/audio_16k/2-96033-A-13.wav,crickets,nature,2,train,0.6479555,0.003614661,0.026805924,0.32162395
data/ESC-50/audio_16k/2-96460-A-1.wav,rooster,bird,2,train,0.6690651,0.098218605,0.2189547,0.013761586
data/ESC-50/audio_16k/2-98392-A-23.wav,breathing,human,2,train,0.032943085,0.8514522,0.048333157,0.0672716
data/ESC-50/audio_16k/2-98676-A-24.wav,coughing,human,2,train,0.0021319683,0.99751675,0.00018927075,0.00016196267
data/ESC-50/audio_16k/2-99955-A-7.wav,insects,nature,2,train,0.0060674837,0.39318153,0.027460653,0.5732903
data/ESC-50/audio_16k/2-99955-B-7.wav,insects,nature,2,train,0.0006020177,0.6126695,0.17417485,0.21255358
data/ESC-50/audio_16k/2-99955-C-7.wav,insects,nature,2,train,0.0053546894,0.8548174,0.12927146,0.010556402
data/ESC-50/audio_16k/3-103050-A-19.wav,thunderstorm,nature,3,train,0.017122662,0.07184527,0.028275738,0.8827563
data/ESC-50/audio_16k/3-103051-A-19.wav,thunderstorm,nature,3,train,0.009014715,0.008812825,0.008449117,0.9737233
data/ESC-50/audio_16k/3-103051-B-19.wav,thunderstorm,nature,3,train,0.019038947,0.012201659,0.038466215,0.9302932
data/ESC-50/audio_16k/3-103051-C-19.wav,thunderstorm,nature,3,train,0.002051594,0.0047546853,0.006756235,0.9864375
data/ESC-50/audio_16k/3-104761-A-7.wav,insects,nature,3,train,0.0055092378,0.0068489905,0.03498246,0.95265937
data/ESC-50/audio_16k/3-104761-B-7.wav,insects,nature,3,train,0.0010437876,0.0034307754,0.11653652,0.8789889
data/ESC-50/audio_16k/3-105235-A-7.wav,insects,nature,3,train,0.411477,0.120199025,0.0018934819,0.46643052
data/ESC-50/audio_16k/3-105236-A-7.wav,insects,nature,3,train,0.18114081,0.007913978,0.0050635813,0.8058816
data/ESC-50/audio_16k/3-107123-A-26.wav,laughing,human,3,train,0.049159583,0.9504194,0.0003428577,7.808784e-05
data/ESC-50/audio_16k/3-107219-A-1.wav,rooster,bird,3,train,0.17847103,0.8187632,0.0020079606,0.00075784617
data/ESC-50/audio_16k/3-108160-A-23.wav,breathing,human,3,train,0.0027653703,0.98268723,0.01222839,0.002319109
data/ESC-50/audio_16k/3-110536-A-26.wav,laughing,human,3,train,8.0619415e-05,0.9998895,1.7762684e-05,1.2099983e-05
data/ESC-50/audio_16k/3-110913-A-7.wav,insects,nature,3,train,0.0018001427,0.067757584,0.07641594,0.8540263
data/ESC-50/audio_16k/3-110913-B-7.wav,insects,nature,3,train,0.0012583554,0.17703941,0.08402225,0.73768
data/ESC-50/audio_16k/3-110913-C-7.wav,insects,nature,3,train,0.00053678727,0.18558724,0.09793618,0.7159398
data/ESC-50/audio_16k/3-110913-D-7.wav,insects,nature,3,train,0.0002111667,0.0031624497,0.026575748,0.97005063
data/ESC-50/audio_16k/3-112397-A-9.wav,crow,bird,3,train,0.9925408,0.005523684,0.0016860206,0.00024949058
data/ESC-50/audio_16k/3-112557-A-23.wav,breathing,human,3,train,0.014711336,0.98165023,0.0022058308,0.001432644
data/ESC-50/audio_16k/3-112557-B-23.wav,breathing,human,3,train,0.013284627,0.9864334,5.773517e-05,0.00022429763
data/ESC-50/audio_16k/3-115382-A-44.wav,engine,motor,3,train,0.00034088062,0.0068703345,0.9805529,0.012235881
data/ESC-50/audio_16k/3-116135-A-1.wav,rooster,bird,3,train,0.9917203,0.002782293,0.00541545,8.194164e-05
data/ESC-50/audio_16k/3-117293-A-9.wav,crow,bird,3,train,0.92009157,0.018681042,0.0043780142,0.056849398
data/ESC-50/audio_16k/3-117504-A-16.wav,wind,nature,3,train,0.026077671,0.0058933143,0.8087566,0.15927242
data/ESC-50/audio_16k/3-117504-B-16.wav,wind,nature,3,train,0.024671102,0.01448546,0.84691733,0.11392617
data/ESC-50/audio_16k/3-118487-A-26.wav,laughing,human,3,train,0.011670428,0.97578746,0.0025826606,0.009959503
data/ESC-50/audio_16k/3-118656-A-41.wav,chainsaw,motor,3,train,0.00013239808,0.010891845,0.9856532,0.003322551
data/ESC-50/audio_16k/3-118657-A-41.wav,chainsaw,motor,3,train,3.7918424e-05,0.004746856,0.9934826,0.0017326189
data/ESC-50/audio_16k/3-118657-B-41.wav,chainsaw,motor,3,train,0.000110712455,0.0065983604,0.9661263,0.027164593
data/ESC-50/audio_16k/3-118658-A-41.wav,chainsaw,motor,3,train,0.00028315806,0.006259117,0.9877124,0.0057453304
data/ESC-50/audio_16k/3-118658-B-41.wav,chainsaw,motor,3,train,0.0011767822,0.018008664,0.97097236,0.009842204
data/ESC-50/audio_16k/3-118972-A-41.wav,chainsaw,motor,3,train,3.0414736e-05,0.009755673,0.98843414,0.0017798102
data/ESC-50/audio_16k/3-118972-B-41.wav,chainsaw,motor,3,train,8.002876e-06,0.0037804726,0.9958671,0.000344476
data/ESC-50/audio_16k/3-119455-A-44.wav,engine,motor,3,train,1.5809654e-05,0.0012498902,0.99753344,0.0012008058
data/ESC-50/audio_16k/3-119459-A-26.wav,laughing,human,3,train,0.019168098,0.98033464,0.00028770033,0.00020954719
data/ESC-50/audio_16k/3-121348-A-9.wav,crow,bird,3,train,0.9459776,0.051830016,0.000969913,0.0012225602
data/ESC-50/audio_16k/3-123224-A-19.wav,thunderstorm,nature,3,train,0.00035406995,0.0038245006,0.0019558505,0.99386555
data/ESC-50/audio_16k/3-124600-A-19.wav,thunderstorm,nature,3,train,0.0018964554,0.009122618,0.025445908,0.9635351
data/ESC-50/audio_16k/3-124925-A-9.wav,crow,bird,3,train,0.6228986,0.37471044,0.0019865895,0.0004043864
data/ESC-50/audio_16k/3-125418-A-24.wav,coughing,human,3,train,0.024338268,0.97438985,0.00062574726,0.00064619054
data/ESC-50/audio_16k/3-126113-A-26.wav,laughing,human,3,train,0.0027508342,0.9637097,0.025758872,0.0077806395
data/ESC-50/audio_16k/3-127890-A-9.wav,crow,bird,3,train,0.9890955,0.0044400375,0.004835068,0.0016293954
data/ESC-50/audio_16k/3-127890-B-9.wav,crow,bird,3,train,0.9812482,0.007625857,0.010210659,0.0009152094
data/ESC-50/audio_16k/3-127890-C-9.wav,crow,bird,3,train,0.9759783,0.0043701273,0.019360056,0.00029155108
data/ESC-50/audio_16k/3-128160-A-44.wav,engine,motor,3,train,4.3845967e-06,0.00097179104,0.99807775,0.0009460115
data/ESC-50/audio_16k/3-129264-A-9.wav,crow,bird,3,train,0.5755609,0.14369766,0.24380496,0.036936335
data/ESC-50/audio_16k/3-129338-A-13.wav,crickets,nature,3,train,0.01490722,0.0054950705,0.024450455,0.95514727
data/ESC-50/audio_16k/3-129678-A-13.wav,crickets,nature,3,train,0.008143947,0.0003348156,0.0001911711,0.9913301
data/ESC-50/audio_16k/3-130330-A-22.wav,clapping,human,3,train,0.00014181715,0.99673903,0.0029251713,0.00019404295
data/ESC-50/audio_16k/3-132601-A-24.wav,coughing,human,3,train,3.694779e-05,0.99996287,5.9237635e-08,8.911198e-08
data/ESC-50/audio_16k/3-132747-A-26.wav,laughing,human,3,train,0.02224895,0.9750751,0.002477913,0.00019799953
data/ESC-50/audio_16k/3-132852-A-10.wav,rain,nature,3,train,0.05645317,0.00968881,0.65883964,0.2750184
data/ESC-50/audio_16k/3-134049-A-1.wav,rooster,bird,3,train,0.98521215,0.012354899,0.0017341627,0.0006988067
data/ESC-50/audio_16k/3-134699-A-16.wav,wind,nature,3,train,0.2155408,0.06337853,0.33152658,0.38955402
data/ESC-50/audio_16k/3-134699-B-16.wav,wind,nature,3,train,0.0009429298,0.009184329,0.113202766,0.87667
data/ESC-50/audio_16k/3-134699-C-16.wav,wind,nature,3,train,0.3790065,0.014949958,0.2605569,0.34548664
data/ESC-50/audio_16k/3-134802-A-13.wav,crickets,nature,3,train,0.31613183,0.0061569484,0.009279564,0.66843164
data/ESC-50/audio_16k/3-135650-A-45.wav,train,motor,3,train,0.0025668603,0.043080702,0.91330487,0.041047536
data/ESC-50/audio_16k/3-135650-B-45.wav,train,motor,3,train,0.0041500637,0.2597892,0.694551,0.0415097
data/ESC-50/audio_16k/3-136451-A-45.wav,train,motor,3,train,9.7029166e-05,0.0007509829,0.99590963,0.003242307
data/ESC-50/audio_16k/3-136608-A-16.wav,wind,nature,3,train,0.00367986,0.011957739,0.25380853,0.73055387
data/ESC-50/audio_16k/3-137152-A-1.wav,rooster,bird,3,train,0.97939,0.018122103,0.0008646243,0.0016232796
data/ESC-50/audio_16k/3-138114-A-22.wav,clapping,human,3,train,3.4969144e-06,0.9997018,0.0002723395,2.237667e-05
data/ESC-50/audio_16k/3-138212-A-45.wav,train,motor,3,train,3.1393265e-05,0.001399398,0.9950701,0.0034990914
data/ESC-50/audio_16k/3-140774-A-10.wav,rain,nature,3,train,0.003968985,0.014648048,0.77266043,0.20872246
data/ESC-50/audio_16k/3-141240-A-44.wav,engine,motor,3,train,0.0001721186,0.001041887,0.99684024,0.0019457991
data/ESC-50/audio_16k/3-141240-B-44.wav,engine,motor,3,train,0.0015194435,0.03118229,0.961931,0.0053673275
data/ESC-50/audio_16k/3-141559-A-45.wav,train,motor,3,train,5.3224212e-05,0.001440696,0.9956667,0.002839333
data/ESC-50/audio_16k/3-141684-A-21.wav,sneezing,human,3,train,0.0055367006,0.9934532,0.00017361973,0.0008364522
data/ESC-50/audio_16k/3-142005-A-10.wav,rain,nature,3,train,0.01506614,0.004357872,0.03508361,0.9454924
data/ESC-50/audio_16k/3-142006-A-10.wav,rain,nature,3,train,0.00050600595,0.0034687934,0.02596123,0.9700639
data/ESC-50/audio_16k/3-142601-A-21.wav,sneezing,human,3,train,0.0013649558,0.99805266,0.0002944789,0.00028786057
data/ESC-50/audio_16k/3-142604-A-24.wav,coughing,human,3,train,7.617929e-05,0.9999217,1.2212345e-06,9.132854e-07
data/ESC-50/audio_16k/3-142605-A-21.wav,sneezing,human,3,train,0.001829141,0.99613917,0.0008275444,0.0012041682
data/ESC-50/audio_16k/3-143119-A-21.wav,sneezing,human,3,train,0.00041913008,0.9995272,5.6381323e-06,4.8021997e-05
data/ESC-50/audio_16k/3-143929-A-10.wav,rain,nature,3,train,0.00030243926,0.0072229425,0.17852269,0.8139519
data/ESC-50/audio_16k/3-144128-A-23.wav,breathing,human,3,train,0.0016496932,0.9784052,0.012699367,0.0072457483
data/ESC-50/audio_16k/3-144128-B-23.wav,breathing,human,3,train,0.0014477555,0.99502856,0.0012704917,0.002253192
data/ESC-50/audio_16k/3-144692-A-21.wav,sneezing,human,3,train,0.016209947,0.9546923,0.01217883,0.016918838
data/ESC-50/audio_16k/3-144827-A-11.wav,sea_waves,nature,3,train,0.0001073762,0.002538434,0.49944693,0.49790728
data/ESC-50/audio_16k/3-144827-B-11.wav,sea_waves,nature,3,train,0.00051826343,0.004194192,0.43438008,0.56090754
data/ESC-50/audio_16k/3-144891-A-19.wav,thunderstorm,nature,3,train,0.00020852027,0.004398181,0.0064917444,0.9889016
data/ESC-50/audio_16k/3-144891-B-19.wav,thunderstorm,nature,3,train,0.000118382435,0.010180985,0.113279484,0.8764212
data/ESC-50/audio_16k/3-145382-A-1.wav,rooster,bird,3,train,0.98485976,0.012815186,0.002319216,5.811757e-06
data/ESC-50/audio_16k/3-145487-A-24.wav,coughing,human,3,train,0.0005676579,0.99726295,0.0015182527,0.00065114774
data/ESC-50/audio_16k/3-146033-A-13.wav,crickets,nature,3,train,0.031501785,0.013412741,0.009882817,0.9452027
data/ESC-50/audio_16k/3-146186-A-44.wav,engine,motor,3,train,9.485397e-05,0.0023672953,0.99489045,0.0026474632
data/ESC-50/audio_16k/3-146873-A-24.wav,coughing,human,3,train,9.5915435e-05,0.9999038,3.5139315e-08,2.756499e-07
data/ESC-50/audio_16k/3-148330-A-21.wav,sneezing,human,3,train,0.00010121597,0.9998777,5.6080626e-06,1.5507947e-05
data/ESC-50/audio_16k/3-149042-A-24.wav,coughing,human,3,train,6.706268e-05,0.9999327,7.095453e-09,1.6149328e-07
data/ESC-50/audio_16k/3-149189-A-1.wav,rooster,bird,3,train,0.9998457,0.00012179854,3.24869e-05,3.6721875e-08
data/ESC-50/audio_16k/3-149465-A-22.wav,clapping,human,3,train,0.0058974153,0.9583646,0.0282755,0.007462406
data/ESC-50/audio_16k/3-150231-A-21.wav,sneezing,human,3,train,1.0128365e-05,0.99998975,3.1334785e-12,3.991783e-08
data/ESC-50/audio_16k/3-150979-A-40.wav,helicopter,motor,3,train,0.0016566318,0.00305116,0.47641614,0.5188761
data/ESC-50/audio_16k/3-150979-B-40.wav,helicopter,motor,3,train,0.0005952917,0.0006652886,0.9881149,0.01062455
data/ESC-50/audio_16k/3-150979-C-40.wav,helicopter,motor,3,train,0.00019122947,0.0017587586,0.94785416,0.05019582
data/ESC-50/audio_16k/3-151080-A-20.wav,crying_baby,human,3,train,0.0009032022,0.9990955,4.7576933e-07,8.144004e-07
data/ESC-50/audio_16k/3-151081-A-20.wav,crying_baby,human,3,train,0.0023579618,0.99763006,5.7379893e-06,6.2066615e-06
data/ESC-50/audio_16k/3-151081-B-20.wav,crying_baby,human,3,train,0.052958768,0.94636637,0.00040187727,0.00027302053
data/ESC-50/audio_16k/3-151206-A-23.wav,breathing,human,3,train,0.0002819216,0.9995115,1.357e-05,0.00019299745
data/ESC-50/audio_16k/3-151212-A-24.wav,coughing,human,3,train,0.0014043367,0.9985906,1.6195119e-06,3.425157e-06
data/ESC-50/audio_16k/3-151213-A-24.wav,coughing,human,3,train,0.0020168498,0.9979784,3.6056878e-07,4.3570312e-06
data/ESC-50/audio_16k/3-152007-A-20.wav,crying_baby,human,3,train,0.03858729,0.76521426,0.19596265,0.00023572243
data/ESC-50/audio_16k/3-152007-B-20.wav,crying_baby,human,3,train,6.647592e-05,0.99952334,0.00035356337,5.6673372e-05
data/ESC-50/audio_16k/3-152007-C-20.wav,crying_baby,human,3,train,0.0005494935,0.9625688,0.036342427,0.0005392993
